x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
0.0,0.0001531597221323949,5.45375908212389e-6,0.001606374106153846,3.3370184631647424e-8,0.0006429691553768135,0.00029711213329114297,0.00014839212042939905,0.0004198710573692259,0.0007084975783110732,3.378278753445046e-6,8.275024394210441e-5,0.0004040064138291802,0.0017872065410166232,2.2119113456437458e-7,0.0005437199769422917,0.0001688578561398034,0.001117182674083358,0.0005722101866802045,3.629325346153846e-6,2.4946482116814898e-8,0.0002396026003699271,3.6724215310324113e-6,9.266104328470287e-6,3.1749156234301414e-6,0.00041527074084465204,0.0005218782051282051,0.0,0.0004124314759737856,0.0007804523631583532
3.51329039820292e-6,0.0,3.378278753445046e-6,0.0007646082448517298,0.00013318473193473193,0.0006785956381541024,0.0005525532252092406,0.0001876091851085702,8.717593828412116e-6,4.115135499902246e-5,0.0005722101866802045,0.0005524999999999999,0.00024453468671977173,1.26476533800925e-6,7.604155725282155e-8,0.001568364781624386,0.00037297233125798676,7.783477297292388e-5,7.648488064637508e-6,3.512271054732347e-8,0.00011586410936543563,3.277181319019179e-6,2.3171570429504187e-6,7.518434509084874e-5,0.0021998450360735697,4.641103201226204e-6,0.0007203025626783378,0.0022358745908260015,0.0005801891176020409,0.0011008768323714192
0.0007576170334791024,0.0003421032209207459,0.0,4.555538510856338e-6,0.0008451083512862755,0.0011984832577564104,0.0024258472024615385,0.0002920633409494796,4.541635694402697e-6,2.1569622971342383e-8,0.0005219530881659595,2.5124855078344085e-6,6.58049096236892e-5,8.66737096722028e-8,0.0005218782051282051,1.458210055919867e-6,9.585664335664335e-5,0.0008977225187003589,8.946186253536068e-6,0.004586690718689512,0.0002190511663069074,2.3448866212488835e-6,0.00010241655657426487,2.7172768528554776e-6,6.403855815284402e-8,7.604155725282155e-8,0.0004799957904296103,0.00016080876233503743,0.0032160827706287187,1.0366262192414966e-6
9.906905594405596e-5,0.00013318473193473193,3.2203520616526886e-6,0.0,9.906905594405596e-5,4.899673364591459e-7,1.6192159561712503e-6,2.4617937664615384e-5,5.4834047473304764e-5,0.0019319762235897435,0.00010048967406471704,2.1441790357121628e-5,1.3939719127268946e-7,2.3658921570148365e-6,0.0003366365777080063,0.0011008768323714192,3.944255589879077e-6,0.000169828507045551,5.714656204099483e-6,0.0004643231109253951,9.836024869754472e-5,4.145482267429138e-6,7.928172272495409e-5,0.0005218782051282051,5.589453711599713e-7,0.0007203025626783378,6.336266566147834e-6,0.00018111723352724508,4.332543121065969e-5,8.51786550163832e-5
7.824244184812823e-7,0.0002983778027396461,0.0005777880322802198,8.230086220825193e-5,0.0,4.635898592210015e-7,7.868536975829404e-7,0.00028413879598662207,7.746332958086922e-5,7.824128644512821e-7,2.7439891290337976e-6,0.0007078892508296159,0.0008367267008582591,0.002572432565004359,3.7951012633356126e-6,1.7356942348932944e-5,0.0008742029755579171,0.0011708373378272762,0.0005393656564479959,0.0002637349704931696,0.00038888623160187024,1.156530335219698e-5,0.0010542091252400635,0.00017396376384371442,0.0002530209289367906,0.0010801206558528427,0.00014178569141100366,0.00016380381169985128,0.0004170879120879121,6.336266566147834e-6
0.001401922325427601,0.00036454826500200907,6.857371436873008e-6,0.00010859692632948447,1.272473405368034e-6,0.0,0.0034133334230052334,0.0033282058703132844,0.0015893513139632108,0.0004170879120879121,0.0015570146855384615,0.0004124314759737856,2.184705416384557e-6,0.001117182674083358,0.0003027409995617501,3.6724215310324113e-6,0.001627991081521739,0.00024082850041673442,1.261255131807728e-6,9.509965810544537e-7,2.0261268897383886e-7,0.00023431837379765116,6.21777735344663e-5,0.0018901995898228511,0.0021120410427270774,2.5227341606825517e-6,0.0008092807185720323,1.547953938107869e-7,1.0470290556391284e-6,8.79441969173219e-6
1.071689012755969e-5,0.0008367267008582591,1.0371481279983885e-5,0.0005006304918635253,0.0008875796468166687,0.0004176863612133415,0.0,9.341514587506122e-6,3.6944975169262634e-6,0.0013042717449106447,3.378278753445046e-6,0.0010772648912138866,7.622284788983063e-5,1.0996143351603092e-8,8.275024394210441e-5,9.067601829211122e-6,0.0019195370163043479,1.272473405368034e-6,1.0364945349923965e-5,0.0016385044328855072,0.0009525608179765887,0.0001876091851085702,0.0013042717449106447,4.404450958163833e-6,1.2261563855675711e-7,0.0001408825978351374,4.705258021585558e-6,0.0009442775933767256,0.0008623918567588607,0.002590854407125959
0.00010237384981174439,0.0003354659640545099,1.4675122783156993e-5,0.0009370064051003346,9.172635632904928e-5,0.004586690718689512,0.00016080876233503743,0.0,0.0005777880322802198,4.017483900192438e-8,0.0005393656564479959,0.00011219322336597973,0.0010501786407182102,0.0004643231109253951,0.0010772648912138866,0.0002055358672645978,3.064606811575053e-6,0.001004672153910233,1.26476533800925e-6,3.071182610117057e-7,4.944860483793086e-6,0.0002174924725184629,0.0009917330235701019,0.0005393656564479959,1.1651801231378598e-5,0.00011128535791915273,0.0,0.00016086986792567895,0.001123510135536797,0.0007641153846153846
0.000855561004355151,0.006583772853488152,0.0006525155794544741,0.0008367267008582591,1.5613574719629492e-6,0.0010754703621078186,2.111207173523857e-6,0.001159147494242556,0.0,8.16876848291696e-7,5.7317912113174174e-5,1.3527428683060663e-6,0.00028984319578556335,0.001033444475907055,0.0037022676562359098,0.0022953640609230767,4.944860483793086e-6,4.233367132521974e-7,6.924616752673771e-7,3.4599437127282208e-6,0.0005801891176020409,2.8603013838640973e-6,0.00013426513761297167,0.0001129594242966336,0.00045977261859630656,6.156544953245125e-5,0.0,0.0009047591421404682,0.0006459030365529685,0.0016086637034912897
6.857371436873008e-6,6.329191531104389e-5,0.00043133335533216777,0.0013498042291282054,1.7356942348932944e-5,0.00013426513761297167,0.00019982370091681576,9.112254025044723e-5,0.004004603034232036,0.0,1.0534979463124086e-7,2.2996960154963923e-5,0.0013023074345827439,0.0,0.00019193473987786608,1.9214845742478917e-6,0.0014056670163273667,2.928494592302016e-6,0.0018136996930256412,0.00042561213779434854,0.0010590130825525667,0.00011462753418198963,0.002411960166649731,5.714656204099483e-6,2.245398945103494e-6,0.0010436469882018498,6.511977414642821e-7,0.0007833487583549254,0.0009525608179765887,9.039951992175591e-6
