x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
0.0,0.0009805714650314322,0.00013331952107973163,2.351335231737042e-6,4.686957283658405e-6,0.0001387272471132439,3.2203520616526886e-6,0.0008259551282051281,0.0003223924005469622,1.4579695204188318e-6,5.171616097042118e-6,4.233367132521974e-7,0.0007208800358675463,3.744152567947079e-8,2.606171225182777e-6,0.0,0.0005806082356047729,0.0007002692307692308,9.854541017307693e-6,8.66737096722028e-8,2.351335231737042e-6,0.002706871793276451,0.0003681182125115231,6.643063817548239e-7,0.0,3.0961160220658727e-6,9.62216434053771e-5,9.697122815360837e-5,0.00011462753418198963,0.00024082850041673442
0.0009805714650314322,0.0,0.0001248431221672448,0.0007180384435215224,4.2973568784791974e-7,0.0006517324342389631,9.067601829211122e-6,0.0001770688574620562,0.0005776167833819268,6.286471888273549e-6,4.1193176795937565e-6,1.946616015769231e-7,5.714656204099483e-6,1.0366262192414966e-6,0.00013947135187966815,4.899673364591459e-7,0.0,1.0534979463124086e-7,0.003511258962470428,0.00048324473195414077,3.1045779230485316e-6,9.906905594405596e-5,3.7951012633356126e-6,1.3406270146398693e-6,0.0,0.0002055358672645978,0.0003223924005469622,3.1744845123614933e-6,0.0008294395878871795,0.00024294045509888837
0.00013331952107973163,0.0001248431221672448,0.0,3.064606811575053e-6,0.0004170879120879121,0.0003158071095571095,1.5224424443076924e-6,5.171002864891519e-7,0.0006603328396528533,0.00023431837379765116,1.5196375303999586e-7,0.00041044417769817295,0.001259515823008601,0.00012292477357132994,1.32531023840252e-6,0.0016384587153749318,0.0002399871537648398,0.00024294045509888837,0.0001408825978351374,1.6233357211538462e-6,4.463695023745795e-6,0.0,0.0001502144504340418,0.0018136996930256412,0.0001652829996951529,0.00015393939393939393,5.340483090508957e-8,0.0005011235031004709,0.0014568460821153847,0.00032635798907760274
2.351335231737042e-6,0.0007180384435215224,3.064606811575053e-6,0.0,8.357088059237266e-7,0.0,7.533804924325166e-7,8.230086220825193e-5,6.989808054904321e-7,0.00037297233125798676,5.071429071670047e-7,1.2624265034929357e-7,0.00010791272759379671,0.0032770700707177394,1.8276940874411004e-7,0.0007528267071350797,6.643063817548239e-7,6.3047832937158034e-6,0.0003328714358876809,0.000531659366699372,1.0757828662180843e-6,0.0002530209289367906,0.0,5.369562941757817e-6,0.0004431956663892522,0.0005540071350760907,1.4602894973369795e-6,0.0007393422456400096,1.4579695204188318e-6,0.00016033576982990772
4.686957283658405e-6,4.2973568784791974e-7,0.0004170879120879121,8.357088059237266e-7,0.0,9.89580714735088e-7,2.5227341606825517e-6,8.357088059237266e-7,0.0008063347016722407,0.0,0.00480079768316228,0.0009449595297828429,4.105675699117782e-6,0.0005355693583295893,3.057658012606307e-6,0.00010791272759379671,0.00011128535791915273,3.3531904890384613e-6,0.0009917330235701019,0.002679083764248333,0.00037707399238294314,4.635898592210015e-7,1.0781658345512822e-5,0.00020521564694028684,0.0009968830691666666,0.0005287239784679572,0.00020173070610294872,0.00011219322336597973,0.0008875796468166687,0.0011366412688249615
0.0001387272471132439,0.0006517324342389631,0.0003158071095571095,0.0,9.89580714735088e-7,0.0,0.0001949185529002218,0.0,0.0012057666410655577,2.1569622971342383e-8,0.00037297233125798676,6.21777735344663e-5,1.7643768557526756e-6,1.9611994296620154e-6,0.0002066490650842379,0.003059215714388128,2.6771277187546416e-5,0.0003690791135592135,4.8847205939820246e-5,1.3423298478872524e-7,0.00045977261859630656,2.184705416384557e-6,0.00036607339089481946,3.0563196305128206e-6,0.0003520962505827506,0.0007203025626783378,0.0008890491073921952,7.648488064637508e-6,2.3448866212488835e-6,0.000346396765484133
3.2203520616526886e-6,9.067601829211122e-6,1.5224424443076924e-6,7.533804924325166e-7,2.5227341606825517e-6,0.0001949185529002218,0.0,0.0,2.799568853978139e-6,0.0008063347016722407,3.436979655246612e-6,9.585664335664335e-5,0.0009449595297828429,0.000592626877430255,0.00012231269603237227,6.511977414642821e-7,0.0020341434545641025,0.00248934539188844,3.7782551667247494e-6,0.0005540071350760907,3.5499206526744018e-6,2.299965619611862e-7,0.0016385044328855072,0.0021120410427270774,3.897861391459665e-6,0.0005136778469213351,0.0006492380498712183,0.0009904607621737736,2.299965619611862e-7,1.7195766686056689e-6
0.0008259551282051281,0.0001770688574620562,5.171002864891519e-7,8.230086220825193e-5,8.357088059237266e-7,0.0,0.0,0.0,0.0,2.5498731911898203e-6,1.4576557284712571e-6,0.0007208800358675463,0.00010104788334676772,3.3048675671631636e-7,0.00011219322336597973,0.0010542091252400635,0.00016122093618764724,1.529446607331572e-6,6.329191531104389e-5,0.0010542091252400635,0.00023489886715706077,9.077835304634622e-5,2.0791967432679606e-7,0.00048734359270057503,0.0010854249333612038,0.0001502144504340418,5.4834047473304764e-5,4.12833099752331e-6,0.001123510135536797,2.734727554377161e-6
0.0003223924005469622,0.0005776167833819268,0.0006603328396528533,6.989808054904321e-7,0.0008063347016722407,0.0012057666410655577,2.799568853978139e-6,0.0,0.0,4.3488923403907464e-5,0.0005776916477272727,2.35718181500466e-5,1.6999642257330276e-6,0.00013336829836829836,2.7439891290337976e-6,0.0005076536981554159,0.0018121484403076922,9.854541017307693e-6,1.6192159561712503e-6,0.004766884509642268,5.361529945251178e-6,0.0022695470690256413,1.585690041364245e-5,0.0001958579775653266,9.15420233744801e-5,0.00047775844966784213,1.8610801307665106e-6,8.230086220825193e-5,6.40909090909091e-5,0.00021434738111431967
1.4579695204188318e-6,6.286471888273549e-6,0.00023431837379765116,0.00037297233125798676,0.0,2.1569622971342383e-8,0.0008063347016722407,2.5498731911898203e-6,4.3488923403907464e-5,0.0,4.472604830740717e-6,0.00017619086660654258,0.003703849738332497,7.824244184812823e-7,2.4328791514016748e-8,0.0001766545538153303,0.0004198710573692259,1.7643768557526756e-6,0.0,0.0003421032209207459,0.00014342892258945733,0.0035172355835362368,0.0001502144504340418,0.0021998450360735697,0.0004915982805783509,0.006583772853488152,2.6771277187546416e-5,5.059794195232265e-7,8.357088059237266e-7,0.0009608295867602247
